image1,image2,ssim_score
cat_1179.png,cat_1201.png,0.326560
cat_1025.png,cat_1093.png,0.326560
cat_1004.png,cat_1142.png,0.326554
cat_1169.png,cat_1283.png,0.326554
cat_1156.png,cat_1199.png,0.326544
cat_1060.png,cat_1085.png,0.326544
cat_1049.png,cat_1252.png,0.326544
cat_1023.png,cat_1110.png,0.326533
cat_1127.png,cat_1227.png,0.326525
cat_1032.png,cat_1311.png,0.326513
cat_1027.png,cat_1045.png,0.326503
cat_1220.png,cat_1238.png,0.326500
cat_1125.png,cat_131.png,0.326497
cat_112.png,cat_1268.png,0.326491
cat_1095.png,cat_1268.png,0.326486
cat_1044.png,cat_1284.png,0.326485
cat_1250.png,cat_126.png,0.326484
cat_121.png,cat_1300.png,0.326483
cat_1020.png,cat_1207.png,0.326477
cat_1070.png,cat_1192.png,0.326473
cat_1207.png,cat_1299.png,0.326439
cat_1254.png,cat_1304.png,0.326438
cat_1016.png,cat_1245.png,0.326436
cat_1111.png,cat_1125.png,0.326416
cat_1214.png,cat_1293.png,0.326412
cat_1085.png,cat_1218.png,0.326408
cat_1141.png,cat_124.png,0.326406
cat_1167.png,cat_1286.png,0.326404
cat_130.png,cat_1311.png,0.326403
cat_1133.png,cat_131.png,0.326395
cat_1081.png,cat_1157.png,0.326391
cat_1210.png,cat_123.png,0.326391
cat_1087.png,cat_1223.png,0.326381
cat_1258.png,cat_1289.png,0.326379
cat_105.png,cat_1173.png,0.326374
cat_1021.png,cat_1300.png,0.326362
cat_1175.png,cat_1219.png,0.326361
cat_1041.png,cat_1102.png,0.326356
cat_1111.png,cat_13.png,0.326354
cat_1082.png,cat_1171.png,0.326346
cat_1016.png,cat_1108.png,0.326345
cat_1229.png,cat_1243.png,0.326344
cat_1116.png,cat_1151.png,0.326336
cat_1083.png,cat_109.png,0.326336
cat_1204.png,cat_1264.png,0.326335
cat_1110.png,cat_1141.png,0.326328
cat_102.png,cat_1123.png,0.326321
cat_1107.png,cat_1162.png,0.326320
cat_1153.png,cat_1168.png,0.326319
cat_1007.png,cat_1173.png,0.326312
cat_108.png,cat_1134.png,0.326306
cat_1019.png,cat_122.png,0.326303
cat_1059.png,cat_1242.png,0.326300
cat_1248.png,cat_1278.png,0.326297
cat_1009.png,cat_1093.png,0.326290
cat_1110.png,cat_1134.png,0.326290
cat_1129.png,cat_1272.png,0.326282
cat_1265.png,cat_127.png,0.326266
cat_1042.png,cat_1277.png,0.326263
cat_114.png,cat_1178.png,0.326251
cat_1045.png,cat_1140.png,0.326249
cat_1012.png,cat_1234.png,0.326247
cat_1209.png,cat_1307.png,0.326235
cat_1019.png,cat_1148.png,0.326224
cat_1061.png,cat_1165.png,0.326212
cat_1144.png,cat_1206.png,0.326212
cat_1153.png,cat_1207.png,0.326207
cat_1087.png,cat_1136.png,0.326204
cat_1060.png,cat_1173.png,0.326201
cat_1112.png,cat_1237.png,0.326200
cat_122.png,cat_1229.png,0.326194
cat_1181.png,cat_1205.png,0.326193
cat_1149.png,cat_1241.png,0.326183
cat_1113.png,cat_118.png,0.326177
cat_1166.png,cat_1230.png,0.326176
cat_1101.png,cat_1248.png,0.326171
cat_105.png,cat_1233.png,0.326169
cat_1206.png,cat_1307.png,0.326166
cat_1118.png,cat_1263.png,0.326158
cat_1120.png,cat_1123.png,0.326151
cat_1004.png,cat_1305.png,0.326149
cat_1125.png,cat_1131.png,0.326148
cat_1022.png,cat_1225.png,0.326133
cat_1025.png,cat_1199.png,0.326130
cat_1154.png,cat_1174.png,0.326125
cat_1162.png,cat_1247.png,0.326125
cat_1208.png,cat_1218.png,0.326124
cat_1157.png,cat_1170.png,0.326122
cat_1258.png,cat_1284.png,0.326122
cat_1030.png,cat_1285.png,0.326119
cat_1107.png,cat_1181.png,0.326114
cat_1119.png,cat_1286.png,0.326114
cat_1143.png,cat_1298.png,0.326114
cat_1062.png,cat_116.png,0.326109
cat_1055.png,cat_1170.png,0.326106
cat_1198.png,cat_1230.png,0.326102
cat_1119.png,cat_1290.png,0.326094
cat_1020.png,cat_13.png,0.326077
cat_1057.png,cat_1072.png,0.326075
cat_106.png,cat_1149.png,0.326069
cat_1091.png,cat_1211.png,0.326065
cat_1017.png,cat_117.png,0.326064
cat_1033.png,cat_1288.png,0.326063
cat_1054.png,cat_1088.png,0.326060
cat_1072.png,cat_1148.png,0.326058
cat_1001.png,cat_1187.png,0.326058
cat_1170.png,cat_1202.png,0.326057
cat_1008.png,cat_1137.png,0.326057
cat_10.png,cat_1116.png,0.326055
cat_107.png,cat_121.png,0.326053
cat_1176.png,cat_1258.png,0.326050
cat_128.png,cat_1294.png,0.326049
cat_1090.png,cat_1266.png,0.326049
cat_1110.png,cat_1204.png,0.326049
cat_104.png,cat_1277.png,0.326048
cat_1043.png,cat_1165.png,0.326037
cat_1207.png,cat_1243.png,0.326033
cat_1246.png,cat_1273.png,0.326032
cat_1140.png,cat_1170.png,0.326028
cat_1031.png,cat_1101.png,0.326021
cat_1008.png,cat_1208.png,0.326007
cat_1250.png,cat_1265.png,0.326004
cat_1107.png,cat_12.png,0.325997
cat_1021.png,cat_1163.png,0.325995
cat_1053.png,cat_1303.png,0.325994
cat_1163.png,cat_1302.png,0.325992
cat_1032.png,cat_1164.png,0.325987
cat_1086.png,cat_129.png,0.325976
cat_12.png,cat_1225.png,0.325968
cat_1008.png,cat_1254.png,0.325964
cat_1072.png,cat_1106.png,0.325954
cat_1062.png,cat_1235.png,0.325949
cat_1261.png,cat_1272.png,0.325943
cat_1182.png,cat_1298.png,0.325941
cat_1224.png,cat_129.png,0.325934
cat_1167.png,cat_1252.png,0.325926
cat_1036.png,cat_112.png,0.325921
cat_1066.png,cat_1305.png,0.325919
cat_1238.png,cat_1239.png,0.325910
cat_1076.png,cat_1203.png,0.325901
cat_102.png,cat_121.png,0.325897
cat_1217.png,cat_1224.png,0.325890
cat_120.png,cat_1256.png,0.325883
cat_1187.png,cat_1305.png,0.325876
cat_1268.png,cat_1311.png,0.325876
cat_11.png,cat_1161.png,0.325870
cat_1018.png,cat_1307.png,0.325868
cat_1050.png,cat_1106.png,0.325865
cat_1210.png,cat_1227.png,0.325852
cat_1114.png,cat_1249.png,0.325850
cat_1093.png,cat_1237.png,0.325845
cat_1181.png,cat_1285.png,0.325833
cat_125.png,cat_1300.png,0.325831
cat_1016.png,cat_1068.png,0.325823
cat_1174.png,cat_1263.png,0.325820
cat_101.png,cat_1306.png,0.325817
cat_1056.png,cat_1202.png,0.325812
cat_114.png,cat_1248.png,0.325804
cat_1303.png,cat_1311.png,0.325804
cat_1068.png,cat_119.png,0.325798
cat_1010.png,cat_1135.png,0.325797
cat_116.png,cat_1294.png,0.325794
cat_1223.png,cat_1248.png,0.325784
cat_1049.png,cat_1057.png,0.325783
cat_112.png,cat_1173.png,0.325773
cat_1007.png,cat_1188.png,0.325771
cat_1032.png,cat_1138.png,0.325767
cat_1008.png,cat_1146.png,0.325767
cat_1048.png,cat_1180.png,0.325765
cat_1050.png,cat_1223.png,0.325764
cat_1099.png,cat_1122.png,0.325761
cat_116.png,cat_1190.png,0.325759
cat_1192.png,cat_1224.png,0.325755
cat_1057.png,cat_1230.png,0.325753
cat_1151.png,cat_1206.png,0.325751
cat_1024.png,cat_1053.png,0.325751
cat_1241.png,cat_131.png,0.325751
cat_1139.png,cat_121.png,0.325745
cat_1031.png,cat_1261.png,0.325738
cat_1190.png,cat_1223.png,0.325737
cat_1085.png,cat_1151.png,0.325730
cat_1184.png,cat_1250.png,0.325729
cat_117.png,cat_1247.png,0.325727
cat_1030.png,cat_1138.png,0.325726
cat_1003.png,cat_114.png,0.325724
cat_1068.png,cat_1093.png,0.325719
cat_1241.png,cat_1303.png,0.325719
cat_1191.png,cat_1281.png,0.325717
cat_1031.png,cat_1249.png,0.325714
cat_1034.png,cat_1180.png,0.325713
cat_1098.png,cat_123.png,0.325712
cat_1136.png,cat_1200.png,0.325707
cat_1041.png,cat_1169.png,0.325703
cat_1051.png,cat_1173.png,0.325700
cat_1014.png,cat_1090.png,0.325700
cat_1209.png,cat_1229.png,0.325693
cat_1005.png,cat_1224.png,0.325693
cat_1042.png,cat_1118.png,0.325691
cat_1099.png,cat_1217.png,0.325688
cat_121.png,cat_1270.png,0.325688
cat_1036.png,cat_1138.png,0.325688
cat_1110.png,cat_1298.png,0.325685
cat_1155.png,cat_119.png,0.325684
cat_1048.png,cat_1192.png,0.325677
cat_1058.png,cat_1294.png,0.325674
cat_1017.png,cat_1038.png,0.325674
cat_1141.png,cat_1154.png,0.325663
cat_1147.png,cat_1283.png,0.325662
cat_1044.png,cat_1301.png,0.325662
cat_1065.png,cat_1120.png,0.325653
cat_1063.png,cat_1090.png,0.325651
cat_1025.png,cat_1099.png,0.325650
cat_1119.png,cat_1193.png,0.325645
cat_1027.png,cat_1256.png,0.325631
cat_1062.png,cat_1288.png,0.325625
cat_100.png,cat_1134.png,0.325624
cat_1038.png,cat_1173.png,0.325623
cat_1000.png,cat_1014.png,0.325622
cat_1021.png,cat_1124.png,0.325617
cat_119.png,cat_1252.png,0.325616
cat_1110.png,cat_1113.png,0.325614
cat_1053.png,cat_108.png,0.325613
cat_1070.png,cat_1094.png,0.325612
cat_1106.png,cat_117.png,0.325603
cat_1045.png,cat_1292.png,0.325591
cat_1027.png,cat_1178.png,0.325588
cat_1049.png,cat_1164.png,0.325582
cat_1190.png,cat_1298.png,0.325581
cat_1153.png,cat_1284.png,0.325581
cat_1016.png,cat_1204.png,0.325574
cat_1113.png,cat_1146.png,0.325567
cat_1070.png,cat_13.png,0.325551
cat_1121.png,cat_1155.png,0.325549
cat_12.png,cat_1223.png,0.325544
cat_1058.png,cat_1156.png,0.325539
cat_1075.png,cat_1304.png,0.325532
cat_1124.png,cat_1191.png,0.325530
cat_1102.png,cat_1154.png,0.325530
cat_1241.png,cat_1282.png,0.325523
cat_1167.png,cat_1237.png,0.325521
cat_1200.png,cat_1242.png,0.325506
cat_1083.png,cat_1086.png,0.325505
cat_1081.png,cat_113.png,0.325500
cat_1177.png,cat_1208.png,0.325494
cat_1079.png,cat_1310.png,0.325493
cat_1181.png,cat_1244.png,0.325492
cat_1218.png,cat_1284.png,0.325490
cat_1102.png,cat_1140.png,0.325486
cat_1174.png,cat_1303.png,0.325483
cat_1126.png,cat_1293.png,0.325468
cat_1134.png,cat_1191.png,0.325465
cat_113.png,cat_1289.png,0.325462
cat_1182.png,cat_1186.png,0.325460
cat_1090.png,cat_1123.png,0.325459
cat_1086.png,cat_1292.png,0.325449
cat_1038.png,cat_1222.png,0.325449
cat_1003.png,cat_1083.png,0.325443
cat_1180.png,cat_1196.png,0.325438
cat_1039.png,cat_1299.png,0.325438
cat_1203.png,cat_1208.png,0.325437
cat_101.png,cat_1139.png,0.325423
cat_1047.png,cat_1090.png,0.325423
cat_1168.png,cat_121.png,0.325403
cat_1152.png,cat_1281.png,0.325398
cat_104.png,cat_112.png,0.325398
cat_1083.png,cat_1233.png,0.325397
cat_1182.png,cat_1207.png,0.325397
cat_1037.png,cat_1310.png,0.325395
cat_120.png,cat_1280.png,0.325394
cat_1070.png,cat_112.png,0.325380
cat_1057.png,cat_120.png,0.325374
cat_1004.png,cat_1141.png,0.325371
cat_1068.png,cat_1256.png,0.325367
cat_1032.png,cat_1181.png,0.325363
cat_100.png,cat_1283.png,0.325360
cat_1244.png,cat_1311.png,0.325359
cat_104.png,cat_1293.png,0.325355
cat_1087.png,cat_1225.png,0.325353
cat_1007.png,cat_1207.png,0.325352
cat_1082.png,cat_117.png,0.325350
cat_1169.png,cat_1249.png,0.325338
cat_1143.png,cat_1308.png,0.325335
cat_1114.png,cat_1218.png,0.325334
cat_1250.png,cat_1253.png,0.325329
cat_1009.png,cat_1050.png,0.325324
cat_1189.png,cat_1219.png,0.325321
cat_1166.png,cat_1308.png,0.325315
cat_1090.png,cat_1231.png,0.325312
cat_1048.png,cat_1217.png,0.325309
cat_1024.png,cat_112.png,0.325308
cat_1234.png,cat_1274.png,0.325307
cat_1031.png,cat_1173.png,0.325307
cat_1065.png,cat_1216.png,0.325305
cat_1066.png,cat_1118.png,0.325300
cat_1129.png,cat_1221.png,0.325297
cat_1023.png,cat_128.png,0.325296
cat_1033.png,cat_1228.png,0.325289
cat_1118.png,cat_122.png,0.325282
cat_1119.png,cat_1204.png,0.325281
cat_1088.png,cat_1134.png,0.325275
cat_1004.png,cat_1311.png,0.325275
cat_1120.png,cat_1182.png,0.325256
cat_1049.png,cat_1195.png,0.325252
cat_1045.png,cat_113.png,0.325249
cat_1104.png,cat_1286.png,0.325245
cat_103.png,cat_1286.png,0.325233
cat_1083.png,cat_1146.png,0.325226
cat_1086.png,cat_1140.png,0.325222
cat_1096.png,cat_1192.png,0.325220
cat_1070.png,cat_1272.png,0.325217
cat_1051.png,cat_1206.png,0.325217
cat_1204.png,cat_1294.png,0.325215
cat_1056.png,cat_1116.png,0.325213
cat_1229.png,cat_1244.png,0.325206
cat_1008.png,cat_1219.png,0.325198
cat_1222.png,cat_1304.png,0.325194
cat_1165.png,cat_1290.png,0.325194
cat_1044.png,cat_1238.png,0.325185
cat_1050.png,cat_1276.png,0.325172
cat_1017.png,cat_1246.png,0.325167
cat_1187.png,cat_1225.png,0.325167
cat_1300.png,cat_1307.png,0.325166
cat_122.png,cat_1284.png,0.325161
cat_1053.png,cat_1252.png,0.325159
cat_1099.png,cat_1110.png,0.325157
cat_1248.png,cat_1311.png,0.325149
cat_1111.png,cat_1144.png,0.325148
cat_1020.png,cat_1140.png,0.325147
cat_1170.png,cat_1230.png,0.325144
cat_1088.png,cat_1301.png,0.325136
cat_1279.png,cat_1301.png,0.325132
cat_1018.png,cat_1199.png,0.325129
cat_1217.png,cat_1308.png,0.325124
cat_107.png,cat_1235.png,0.325120
cat_1124.png,cat_119.png,0.325120
cat_1134.png,cat_1264.png,0.325105
cat_1048.png,cat_1244.png,0.325099
cat_117.png,cat_1243.png,0.325096
cat_1072.png,cat_1196.png,0.325094
cat_1004.png,cat_1294.png,0.325087
cat_1027.png,cat_1248.png,0.325086
cat_1114.png,cat_1146.png,0.325083
cat_1122.png,cat_1238.png,0.325076
cat_1101.png,cat_1147.png,0.325070
cat_1063.png,cat_1263.png,0.325068
cat_1091.png,cat_1134.png,0.325066
cat_1168.png,cat_1282.png,0.325053
cat_1088.png,cat_1204.png,0.325039
cat_112.png,cat_1245.png,0.325038
cat_1114.png,cat_1119.png,0.325034
cat_1118.png,cat_1275.png,0.325032
cat_1249.png,cat_1293.png,0.325028
cat_1001.png,cat_1169.png,0.325016
cat_1137.png,cat_1220.png,0.325016
cat_1159.png,cat_1189.png,0.325012
cat_1128.png,cat_13.png,0.325007
cat_1005.png,cat_1108.png,0.325000
cat_1200.png,cat_1218.png,0.324981
cat_1167.png,cat_1176.png,0.324980
cat_1032.png,cat_1187.png,0.324971
cat_1136.png,cat_1230.png,0.324961
cat_1101.png,cat_1256.png,0.324957
cat_1191.png,cat_1196.png,0.324950
cat_1199.png,cat_1263.png,0.324939
cat_1172.png,cat_1265.png,0.324928
cat_1201.png,cat_1289.png,0.324927
cat_1128.png,cat_1133.png,0.324927
cat_1007.png,cat_1168.png,0.324925
cat_1249.png,cat_1256.png,0.324921
cat_1113.png,cat_1244.png,0.324918
cat_101.png,cat_1126.png,0.324912
cat_1153.png,cat_1276.png,0.324902
cat_1031.png,cat_1149.png,0.324900
cat_1129.png,cat_1242.png,0.324896
cat_1025.png,cat_1253.png,0.324893
cat_1060.png,cat_1193.png,0.324882
cat_1034.png,cat_1126.png,0.324878
cat_1065.png,cat_1124.png,0.324876
cat_1166.png,cat_1266.png,0.324864
cat_1061.png,cat_1190.png,0.324862
cat_1219.png,cat_1290.png,0.324859
cat_1041.png,cat_1243.png,0.324858
cat_100.png,cat_1053.png,0.324852
cat_1061.png,cat_1063.png,0.324846
cat_1244.png,cat_13.png,0.324845
cat_1227.png,cat_124.png,0.324844
cat_1016.png,cat_1017.png,0.324841
cat_1131.png,cat_1244.png,0.324833
cat_1129.png,cat_1178.png,0.324830
cat_1170.png,cat_1226.png,0.324829
cat_1081.png,cat_1192.png,0.324828
cat_1169.png,cat_1224.png,0.324823
cat_1114.png,cat_1169.png,0.324822
cat_1126.png,cat_1165.png,0.324821
cat_1209.png,cat_1294.png,0.324815
cat_1135.png,cat_1205.png,0.324814
cat_104.png,cat_1265.png,0.324813
cat_1154.png,cat_1304.png,0.324809
cat_1229.png,cat_1298.png,0.324809
cat_1006.png,cat_1056.png,0.324806
cat_1065.png,cat_1142.png,0.324800
cat_1049.png,cat_1186.png,0.324782
cat_1273.png,cat_1311.png,0.324779
cat_1198.png,cat_1205.png,0.324774
cat_1200.png,cat_1288.png,0.324773
cat_1095.png,cat_1219.png,0.324771
cat_1040.png,cat_1070.png,0.324763
cat_1033.png,cat_1311.png,0.324760
cat_1136.png,cat_1293.png,0.324752
cat_1074.png,cat_1271.png,0.324741
cat_1014.png,cat_1224.png,0.324737
cat_1091.png,cat_1278.png,0.324735
cat_1017.png,cat_1047.png,0.324732
cat_1051.png,cat_1159.png,0.324729
cat_1049.png,cat_1140.png,0.324727
cat_1134.png,cat_118.png,0.324723
cat_1001.png,cat_1003.png,0.324723
cat_1040.png,cat_1047.png,0.324717
cat_1270.png,cat_1274.png,0.324711
cat_1063.png,cat_1222.png,0.324704
cat_110.png,cat_1288.png,0.324702
cat_1027.png,cat_1253.png,0.324702
cat_1136.png,cat_1268.png,0.324692
cat_108.png,cat_1305.png,0.324686
cat_1101.png,cat_115.png,0.324676
cat_1053.png,cat_1151.png,0.324673
cat_1047.png,cat_1105.png,0.324671
cat_124.png,cat_127.png,0.324668
cat_1137.png,cat_1288.png,0.324666
cat_1017.png,cat_1178.png,0.324648
cat_1088.png,cat_1293.png,0.324641
cat_1036.png,cat_1154.png,0.324637
cat_108.png,cat_1106.png,0.324635
cat_1019.png,cat_1303.png,0.324627
cat_1011.png,cat_1201.png,0.324624
cat_1147.png,cat_1243.png,0.324618
cat_1149.png,cat_1196.png,0.324617
cat_1003.png,cat_1230.png,0.324609
cat_102.png,cat_1189.png,0.324608
cat_1280.png,cat_1299.png,0.324598
cat_114.png,cat_1231.png,0.324582
cat_1030.png,cat_1172.png,0.324575
cat_1043.png,cat_1063.png,0.324573
cat_112.png,cat_1164.png,0.324568
cat_1134.png,cat_1272.png,0.324566
cat_105.png,cat_1288.png,0.324546
cat_1071.png,cat_1303.png,0.324544
cat_120.png,cat_1309.png,0.324536
cat_1230.png,cat_126.png,0.324536
cat_1098.png,cat_1114.png,0.324534
cat_1023.png,cat_1170.png,0.324528
cat_1111.png,cat_1225.png,0.324528
cat_1039.png,cat_117.png,0.324517
cat_1238.png,cat_126.png,0.324514
cat_112.png,cat_1135.png,0.324504
cat_1075.png,cat_1220.png,0.324502
cat_1154.png,cat_1242.png,0.324500
cat_1252.png,cat_1264.png,0.324492
cat_1041.png,cat_1042.png,0.324490
cat_1001.png,cat_13.png,0.324488
cat_1132.png,cat_1190.png,0.324483
cat_1230.png,cat_1303.png,0.324478
cat_1031.png,cat_1087.png,0.324475
cat_1062.png,cat_1173.png,0.324474
cat_1170.png,cat_1249.png,0.324470
cat_1047.png,cat_1271.png,0.324467
cat_1020.png,cat_1168.png,0.324462
cat_1063.png,cat_1192.png,0.324459
cat_1058.png,cat_106.png,0.324458
cat_1058.png,cat_1155.png,0.324457
cat_1003.png,cat_1051.png,0.324455
cat_1011.png,cat_1224.png,0.324454
cat_1142.png,cat_1243.png,0.324449
cat_1184.png,cat_1207.png,0.324443
cat_1014.png,cat_1148.png,0.324435
cat_100.png,cat_1278.png,0.324429
cat_1145.png,cat_1258.png,0.324428
cat_1081.png,cat_1283.png,0.324419
cat_1097.png,cat_1147.png,0.324418
cat_1022.png,cat_1253.png,0.324410
cat_1173.png,cat_1218.png,0.324406
cat_1230.png,cat_1248.png,0.324403
cat_1052.png,cat_1218.png,0.324398
cat_1091.png,cat_1186.png,0.324397
cat_1050.png,cat_1260.png,0.324381
cat_1049.png,cat_1181.png,0.324373
cat_1200.png,cat_1250.png,0.324370
cat_1054.png,cat_118.png,0.324364
cat_1060.png,cat_1200.png,0.324362
cat_1090.png,cat_1281.png,0.324351
cat_1003.png,cat_1184.png,0.324347
cat_1087.png,cat_1143.png,0.324346
cat_1081.png,cat_1276.png,0.324346
cat_1006.png,cat_1239.png,0.324341
cat_1034.png,cat_1262.png,0.324341
cat_1053.png,cat_1187.png,0.324338
cat_1097.png,cat_1167.png,0.324335
cat_1097.png,cat_1199.png,0.324326
cat_123.png,cat_1298.png,0.324323
cat_1052.png,cat_117.png,0.324317
cat_1200.png,cat_1294.png,0.324315
cat_1096.png,cat_1111.png,0.324305
cat_1221.png,cat_1224.png,0.324303
cat_1149.png,cat_1250.png,0.324302
cat_1004.png,cat_1242.png,0.324297
cat_1037.png,cat_1237.png,0.324296
cat_12.png,cat_1300.png,0.324294
cat_1098.png,cat_1266.png,0.324294
cat_1214.png,cat_1305.png,0.324291
cat_1245.png,cat_1311.png,0.324290
cat_1122.png,cat_1180.png,0.324289
cat_1020.png,cat_1200.png,0.324284
cat_1059.png,cat_119.png,0.324280
cat_1112.png,cat_1211.png,0.324279
cat_1063.png,cat_1128.png,0.324268
cat_1037.png,cat_126.png,0.324263
cat_1124.png,cat_1302.png,0.324259
cat_1225.png,cat_1274.png,0.324257
cat_1241.png,cat_1309.png,0.324255
cat_1042.png,cat_1043.png,0.324251
cat_1031.png,cat_1072.png,0.324249
cat_1049.png,cat_1215.png,0.324242
cat_1170.png,cat_1300.png,0.324217
cat_1224.png,cat_1242.png,0.324217
cat_106.png,cat_1061.png,0.324216
cat_1094.png,cat_1271.png,0.324208
cat_1006.png,cat_1269.png,0.324208
cat_1189.png,cat_1284.png,0.324203
cat_1128.png,cat_121.png,0.324199
cat_1095.png,cat_131.png,0.324197
cat_1162.png,cat_125.png,0.324197
cat_1169.png,cat_129.png,0.324194
cat_1019.png,cat_1265.png,0.324193
cat_1007.png,cat_1090.png,0.324189
cat_1133.png,cat_1254.png,0.324189
cat_1017.png,cat_1062.png,0.324183
cat_1033.png,cat_1292.png,0.324176
cat_104.png,cat_1196.png,0.324168
cat_1057.png,cat_1087.png,0.324165
cat_1008.png,cat_1097.png,0.324165
cat_1165.png,cat_1166.png,0.324165
cat_1065.png,cat_1301.png,0.324164
cat_12.png,cat_1268.png,0.324151
cat_1022.png,cat_1178.png,0.324147
cat_1017.png,cat_1241.png,0.324133
cat_1045.png,cat_1057.png,0.324132
cat_107.png,cat_1288.png,0.324116
cat_1072.png,cat_1181.png,0.324114
cat_1007.png,cat_1059.png,0.324111
cat_1102.png,cat_1142.png,0.324111
cat_1003.png,cat_1063.png,0.324106
cat_1123.png,cat_126.png,0.324105
cat_1053.png,cat_118.png,0.324096
cat_1093.png,cat_1158.png,0.324091
cat_1014.png,cat_102.png,0.324090
cat_1186.png,cat_1304.png,0.324084
cat_126.png,cat_1298.png,0.324081
cat_1125.png,cat_1184.png,0.324079
cat_1008.png,cat_1275.png,0.324075
cat_1095.png,cat_1241.png,0.324074
cat_1046.png,cat_13.png,0.324070
cat_1016.png,cat_1266.png,0.324069
cat_103.png,cat_1193.png,0.324065
cat_1148.png,cat_12.png,0.324059
cat_1054.png,cat_1172.png,0.324059
cat_1188.png,cat_1302.png,0.324053
cat_1018.png,cat_1021.png,0.324042
cat_1108.png,cat_124.png,0.324033
cat_1061.png,cat_1304.png,0.324033
cat_1016.png,cat_1270.png,0.324028
cat_1039.png,cat_1183.png,0.324026
cat_1225.png,cat_1304.png,0.324025
cat_1019.png,cat_1159.png,0.324022
cat_102.png,cat_1125.png,0.324018
cat_1014.png,cat_1219.png,0.324010
cat_1044.png,cat_1133.png,0.324008
cat_1125.png,cat_1135.png,0.324008
cat_1057.png,cat_1151.png,0.324001
cat_1039.png,cat_1301.png,0.323996
cat_1015.png,cat_1065.png,0.323981
cat_1088.png,cat_1230.png,0.323959
cat_1131.png,cat_1306.png,0.323955
cat_1005.png,cat_102.png,0.323952
cat_1062.png,cat_1298.png,0.323946
cat_1141.png,cat_1244.png,0.323946
cat_1128.png,cat_1209.png,0.323937
cat_1118.png,cat_1120.png,0.323927
